24	4813686.126413087
818	4813749.428790618
619	4814319.7957628155
271	4815010.050820639
476	4816421.866316726
535	4818848.606478932
1193	4819041.236605761
831	4819557.129985493
575	4820733.277419974
1108	4821733.841473423
827	4822703.644055278
1203	4823239.776410972
853	4824752.849373445
423	4825364.411747627
1278	4825653.59416599
184	4825679.355561616
1112	4825886.14079952
305	4826413.115046395
158	4826988.653976634
542	4827279.926068106
1040	4827567.10940722
1070	4830216.799858012
1031	4830285.926744174
361	4831380.640376078
792	4831668.646438027
401	4831680.021468706
415	4832390.34315581
840	4832725.284429467
1016	4833843.121573299
274	4834767.977850642
1078	4834772.629152552
1071	4834870.621389201
425	4835070.368396491
193	4835489.860372113
897	4837411.556438604
247	4837835.249423415
961	4838461.229212238
942	4839395.733157281
131	4841954.667788144
1141	4844227.049965057
617	4846286.313677591
1165	4846852.214619583
601	4846876.432608119
489	4847012.90603748
586	4849127.690048038
729	4849966.901077804
1020	4850782.932894781
667	4850938.409629105
167	4850990.909112492
409	4851700.557433612
643	4852267.0993599035
769	4852723.829423846
250	4852914.800354195
622	4853324.604319593
115	4853429.747551373
1003	4854051.15096661
637	4854054.305998408
452	4855309.123834297
255	4856001.071162057
1076	4856465.620948668
1024	4856575.863760933
695	4856837.684527689
904	4857453.228770962
980	4858082.821986545
669	4858114.643574545
1044	4858667.757105449
702	4858936.186315855
605	4859383.971498429
971	4859948.447608544
275	4860895.577318125
770	4861413.01368739
672	4863035.652733968
306	4864022.79010847
595	4864571.852797548
1111	4864944.488067681
927	4865101.378322003
156	4865236.7345915185
402	4866695.651887312
284	4866983.855989983
17	4868231.213272599
651	4869150.144397261
1106	4870588.749669629
913	4870674.447275412
449	4871285.883204012
50	4871883.240152451
681	4871958.4884292055
773	4872110.457268023
624	4872294.300429146
400	4873171.278811916
411	4876874.822201524
760	4878498.717148837
223	4879084.069922421
510	4879236.32149033
211	4880029.307684846
479	4880899.395632822
1230	4881261.004713051
834	4881725.234107433
59	4882922.51432546
42	4883290.27189492
1144	4883359.350641303
143	4884337.507019032
114	4885042.597819463
663	4885101.402416349
1268	4885362.849703392
446	4885400.928208032
715	4886153.657731109
910	4887700.360043226
949	4887940.8885209365
1104	4888016.763201158
32	4888220.77845323
145	4888307.183974757
508	4888549.39277133
511	4888575.59544038
1094	4888934.842755544
1110	4889325.514741911
780	4889649.256712722
343	4889866.796767153
1006	4890096.841860091
919	4890436.661046443
434	4891804.6876952
257	4892393.578053595
1236	4893188.247839098
539	4893356.645006862
671	4893918.580949045
486	4894434.849655682
1114	4895803.275393532
460	4896220.598099437
108	4897001.625769026
205	4897844.477654697
1238	4899080.497869121
505	4899184.445140237
748	4899464.543124919
569	4899662.0582324285
1130	4899786.047215568
4	4900492.671392182
1062	4901281.795771585
775	4902964.732845293
761	4903677.638161168
88	4904509.342147449
786	4905348.6144941775
738	4905523.740102583
608	4905963.957171093
155	4905988.420780925
999	4906445.625010823
480	4906450.987563451
598	4908459.735343163
118	4909149.933008347
420	4909568.643536038
221	4910124.4199033845
9	4910539.8787776455
1134	4911969.675563682
825	4912005.88302852
625	4912340.149203951
703	4913875.373757792
828	4913965.020542616
200	4914503.682102309
1014	4915094.518126616
998	4915107.40000917
202	4916461.377853513
781	4917264.887398995
842	4917418.821593961
1098	4918017.185057982
888	4918044.288060928
405	4918612.941080534
439	4918947.186633374
436	4919075.8407258
571	4919884.748936651
1055	4920210.461947719
21	4921279.289335244
1219	4921460.872730223
386	4921521.657733332
358	4922535.3347450225
1011	4922560.619454306
1260	4922790.760081041
466	4922923.249074471
101	4923087.442539455
1257	4923727.096209267
448	4924893.651606929
1079	4925938.493746108
363	4927289.815295833
55	4928255.690232858
1022	4929021.997350045
559	4929101.237946405
497	4930252.586748145
541	4930827.432229715
776	4930922.861875693
940	4931317.015334455
188	4936335.170492821
438	4936563.124569516
71	4936734.396442357
656	4937010.449584595
724	4937098.449654247
560	4937410.446888229
528	4937856.837123165
824	4937952.928470666
100	4938032.507089232
1195	4938269.6362556135
1163	4938697.460042935
344	4938915.747000049
970	4939067.411698919
618	4940459.122229682
848	4940683.275085088
990	4941834.533285583
1049	4942881.434072329
388	4943517.385925535
977	4943729.341261187
712	4944812.619181696
232	4945267.489818505
266	4945431.739736388
628	4945794.637441861
1169	4947158.196422447
1228	4947406.770945101
1181	4947414.0898826895
235	4947603.503253636
545	4947962.324446865
1	4948519.496832953
615	4949548.749175953
514	4950316.8829261735
1029	4950322.995052547
563	4950517.135367548
813	4950741.992611033
1197	4951855.233006798
345	4952551.958840838
1052	4952653.7375606485
362	4953217.64663312
1034	4953838.544526052
740	4953851.519980985
293	4954058.465093406
983	4954255.461700203
342	4954493.284291026
757	4954692.156351667
566	4955471.94734362
192	4955507.90276565
627	4956289.718756439
527	4957681.321984571
83	4957810.633526803
996	4958233.490294473
129	4958734.858173908
747	4958834.1810463555
113	4959488.602884358
154	4959620.323031237
1274	4959911.055557299
163	4960598.406635621
16	4960916.928794813
525	4961329.218805272
1275	4963251.695311767
295	4963373.124001861
565	4963574.672145954
1267	4964649.97093392
493	4965155.409552762
763	4965649.977285372
377	4965890.290731956
283	4966421.193265958
375	4966999.492250758
954	4967202.06105752
548	4967290.840397588
886	4967342.272882627
103	4967878.605257255
921	4968201.008058025
701	4968532.520861049
537	4968912.232683217
244	4969436.023663355
64	4969528.008737207
523	4970300.058814041
1051	4970743.446367638
252	4971551.286068455
632	4971573.485494597
796	4974069.720016607
739	4974152.219486021
433	4974574.715619254
926	4975102.552951658
98	4975415.309380812
1097	4975654.63772406
1067	4975906.821271551
920	4976018.148293973
662	4976893.309151281
682	4977259.109222609
471	4977481.20904871
604	4977854.239098467
1262	4978582.693614933
900	4978594.779671111
1157	4978678.725775222
142	4979167.728115219
1164	4979471.583209259
878	4980046.098113218
410	4980339.033260113
178	4980481.454598931
74	4981182.488098474
314	4981660.785284487
749	4982057.482895505
1127	4982342.119462349
819	4982487.899672124
821	4983102.960240645
52	4983342.003216736
406	4983476.245231185
384	4984786.596943345
1080	4984840.526944077
203	4984959.098727138
1096	4985645.6000283845
468	4985867.872393976
209	4986482.651011538
148	4986969.571638461
175	4987040.902417264
1259	4987064.4207819505
1241	4988448.952745912
99	4988493.1360130375
1204	4988520.325760464
879	4988766.38191757
694	4991154.066246872
403	4991750.743965748
572	4991798.421661959
890	4991977.987122965
373	4992322.640585012
1270	4993151.329833998
1220	4993414.4301812975
69	4993419.880159639
124	4993788.831851423
196	4994286.452828857
1064	4995507.269762597
1036	4995542.125026085
267	4995703.2383304415
265	4996785.347882025
562	4997668.734703943
860	4998517.490462782
27	4998707.398775181
475	4998710.247049022
47	4999101.279730043
8	4999134.9017282855
887	4999183.438542963
1167	5000075.355953178
985	5000464.285041782
1105	5001626.056325235
698	5002064.783618047
989	5002319.121519302
309	5002561.41704156
214	5003324.030344862
804	5003427.770636659
633	5003457.051953885
1053	5003843.685515162
1201	5004164.257330254
570	5004583.093702774
77	5004860.905196045
630	5005401.35244662
441	5006148.00607435
937	5006560.41371276
1050	5006732.402688676
564	5007440.314481651
872	5007471.585475941
547	5008081.160563027
1226	5008131.907446253
891	5008343.739838695
870	5008550.132887483
861	5008942.269769034
646	5009623.918746725
752	5009965.589714698
816	5010588.79688571
986	5011055.953491823
606	5011203.864775858
806	5011627.1941990955
574	5011634.647136689
621	5012657.487224452
96	5012977.556095036
504	5013252.232132131
967	5013566.012867797
334	5013639.93750023
956	5014539.472300164
903	5014548.53490813
1045	5014655.659268313
31	5014738.944664711
602	5014883.717302842
620	5015097.264962447
316	5015260.466901419
233	5015511.496573122
1101	5015675.425442944
1063	5015908.312206679
179	5015981.327004432
422	5016072.938646869
1068	5016268.116003192
901	5016355.8861269755
673	5016456.906053729
882	5016687.439215895
1147	5017396.677674826
823	5018028.538498588
1138	5018688.738809126
1021	5019450.687154648
708	5019600.892416338
447	5019690.760020858
1041	5019700.987945445
546	5020159.898944821
987	5020704.671683369
95	5020850.808769538
30	5020880.676013007
1231	5021481.958559525
885	5021563.920352236
1010	5021926.79268031
1077	5021935.006549829
285	5022033.742781096
1084	5022061.324509806
859	5022155.755807612
551	5022510.046866005
1190	5022728.65522952
86	5023135.568744628
532	5023556.720853567
220	5023745.6581928665
561	5024381.074812185
720	5026241.078299507
51	5026259.926631392
755	5026732.887797051
912	5026956.2624509055
984	5027727.20570175
946	5028485.066745106
992	5029341.95865952
534	5029633.088001836
63	5030945.457256907
943	5031093.34087106
691	5031182.736152863
1182	5031814.191908096
963	5031976.2482247995
470	5032583.9154132735
1087	5032626.76456053
826	5033106.203277287
496	5033358.378596411
208	5034124.878268549
1200	5034304.367849323
1102	5034896.988833801
121	5035468.829005672
631	5036171.204415417
1082	5036196.896973643
1013	5036265.220673211
994	5036284.591167114
607	5036685.3194951005
750	5037269.107587341
84	5037459.0140942605
978	5037684.893272305
1095	5038356.804696419
538	5039468.0126677025
1189	5039526.8135789065
481	5039987.684908628
379	5040392.398984388
174	5040617.533762854
280	5041254.984242772
711	5041941.805725348
277	5042005.528252019
794	5042066.047685304
1149	5042169.547636968
85	5042192.199447399
484	5043084.989938723
1205	5043258.819330789
1007	5043997.062280894
728	5044055.30079125
1120	5044242.846421165
1151	5044893.358045279
930	5045216.367789143
229	5045680.202336376
369	5045684.933676703
1249	5046518.944884937
1173	5047167.684274784
1271	5048900.927157668
194	5048913.03589653
714	5048968.243771681
802	5049358.9828400165
845	5049417.509480213
680	5049645.574465632
230	5049753.081997786
645	5050102.641585296
490	5050263.904304241
939	5050708.007350465
324	5050778.154836149
172	5051337.155098581
25	5051406.057435236
835	5051613.178772821
338	5051699.860575146
97	5051720.257488095
152	5051967.810784959
660	5053235.942789279
207	5053480.605897004
491	5053502.765978075
790	5053567.800203612
370	5055989.749887994
1146	5056493.610309268
13	5057021.8920821
889	5057351.1784219295
540	5057621.207141462
589	5058458.018368566
297	5058905.892425102
1150	5059007.324482897
981	5059266.924504501
72	5059937.221414384
591	5060183.34184557
1061	5060933.193660339
169	5060999.526336725
1156	5061048.510578629
1188	5061092.667999521
190	5061104.471395054
1216	5061583.955034008
721	5061753.025527406
657	5061786.57857741
398	5061832.636754556
941	5062145.91590771
116	5062354.339001331
210	5063561.188457082
969	5063562.658865553
336	5063638.375891763
556	5064364.761697543
242	5064552.2866962
26	5064697.991338047
236	5064861.16574405
33	5064865.70884661
70	5065650.068982138
58	5066114.5669477
168	5066143.32658373
1100	5066181.822788996
1251	5066624.261287396
925	5066990.145447894
1152	5067238.775267584
945	5067595.003600471
955	5067919.567044891
905	5068927.5441153385
128	5070410.778565608
1212	5070523.701420643
228	5070738.394822567
140	5070803.294257295
948	5070854.869856746
177	5070870.689997751
718	5072036.805779324
810	5073079.780033613
75	5073565.225965517
1026	5073727.692119656
902	5073957.5717914095
390	5074058.000822513
126	5074558.365367603
258	5074653.5710186185
264	5074808.7900113985
1018	5074815.667771246
590	5074894.760057352
554	5075271.189851817
1263	5076204.667714744
76	5076886.658446088
1043	5078111.677329421
153	5078176.021815046
756	5078268.599663849
774	5078388.470830524
387	5078559.539689021
1121	5079223.989933233
517	5079741.46254851
1028	5079769.47826696
1215	5080419.43992519
1057	5081164.330277687
944	5081561.2791607715
1235	5081821.9828609675
60	5081972.208064973
1000	5082150.588177548
1009	5082295.353046983
697	5083186.138702495
849	5083901.90195833
421	5084247.060544133
609	5084540.192109102
276	5085171.751093356
1122	5085251.266756508
300	5085374.40296326
1143	5085721.002610139
892	5085726.070831002
197	5085776.9995439565
693	5085876.762694998
807	5086296.905107946
182	5086626.001288678
784	5087023.58403757
6	5087401.867238232
144	5087510.916700167
185	5088079.551337002
424	5088407.1076459065
1196	5088737.778572281
744	5089165.678204133
779	5089196.843859888
934	5089287.808397073
592	5089813.115637403
1124	5090050.996027853
41	5090197.593181923
767	5090234.434857894
793	5090532.421562824
587	5090715.9503029855
1035	5090930.1590720005
960	5091252.007250402
147	5091506.51071562
1258	5091652.994498638
227	5091680.335060051
874	5092107.8251552405
935	5092922.890019004
862	5093100.464432009
437	5093259.163779706
357	5094487.800423301
852	5095543.634942727
1133	5095674.72132923
588	5095690.2147408845
594	5096170.202029049
733	5096548.794415501
10	5096800.19557317
812	5097332.056983662
263	5097600.655973959
201	5097851.373670448
330	5098122.818197351
1224	5099056.209533868
29	5099125.217389357
531	5099130.529091374
160	5099529.603102246
159	5099849.7202954395
87	5100537.66086278
1222	5100791.447435275
488	5101330.997095756
1171	5101936.889517675
1058	5103185.250518136
310	5103533.606422654
557	5103712.338052463
974	5104495.057196961
249	5104881.852619605
798	5105552.452752424
1269	5105556.408946906
843	5105679.240911401
666	5105679.974424078
1060	5105683.756576277
997	5105921.568359969
530	5105995.457320626
938	5106133.28785272
355	5106969.662905327
329	5107474.721862957
668	5107636.639665815
1162	5108139.117868813
544	5108492.772791663
1132	5109801.963082395
915	5110038.837411539
354	5110446.392936965
1008	5110646.444249376
709	5111279.757245903
1202	5112265.851544895
130	5112384.267154739
457	5112477.219040667
311	5112589.782828546
1153	5112911.412984307
455	5113261.038124531
353	5113345.0988952
553	5113466.84995657
1089	5113669.448513517
291	5114035.075107877
3	5114427.405292696
112	5114438.72365807
320	5114532.944392436
1033	5114767.3788398905
337	5114809.569467023
881	5114999.122086656
462	5115206.702616093
688	5115521.897709223
301	5116508.285882347
1069	5117247.405209017
49	5117924.209070988
392	5118028.175557941
133	5118328.099710703
162	5118370.317124974
670	5119009.781293568
699	5119152.34813979
1221	5119158.03139814
82	5119518.480198349
515	5119782.097851099
173	5119922.387064981
805	5120755.988996044
1073	5121362.970768366
644	5121366.981132543
365	5121723.924593075
1159	5121850.7826838875
498	5122223.869818882
741	5122566.583793315
281	5124195.510993142
350	5125117.730270689
953	5126220.802592187
73	5126285.328454906
988	5126673.988640744
102	5126730.04586899
914	5126938.53923928
579	5127311.083929788
302	5127396.364880081
581	5127406.539940287
850	5127514.211669322
629	5128337.685047998
187	5128450.788415944
414	5130793.309775258
395	5131145.138815377
408	5131540.086242147
1198	5131844.6857516635
299	5132672.342376292
161	5133425.653649672
1099	5133657.688824332
751	5134192.304655424
568	5134420.564033717
1054	5134774.771046752
19	5135295.14246319
599	5135547.775147709
603	5136115.111540331
127	5136376.538046751
1107	5136767.6383123165
1093	5136780.192899274
1075	5136829.677695972
245	5137317.725900167
520	5137670.182998516
716	5138163.975823942
273	5138396.133921914
360	5138981.9827585155
1206	5139669.262316173
1254	5140228.770130176
838	5142118.250586779
62	5142258.351601928
1027	5143706.4595565945
442	5145042.126396481
868	5145211.820483427
383	5145825.42226553
803	5145912.665615017
1234	5146129.506677095
1246	5146280.021940435
279	5146460.407122673
278	5146747.589745212
65	5147655.84200694
333	5147670.193130057
248	5147801.62287804
791	5148677.213137255
783	5148797.218483747
634	5148949.277660605
134	5148964.05223626
727	5150648.269020086
328	5150927.137994756
947	5151500.824939861
139	5151726.527740027
612	5151779.631657448
1217	5151933.615786142
811	5152141.923003122
614	5152419.109657557
1209	5152430.755824007
482	5152517.61290445
2	5152538.703163959
707	5152746.291508799
149	5153332.832712931
1039	5153513.253972057
66	5153594.368862166
396	5154299.235173428
474	5154772.513995521
81	5154803.301282519
1140	5156075.044432102
585	5157678.731422806
785	5157959.571128505
67	5158186.0140457
137	5161220.091217098
432	5162977.082160473
732	5163057.180806329
513	5164339.119666144
857	5165240.391511487
323	5165492.857587435
1004	5165855.56442041
652	5166318.887585394
34	5166396.65417793
321	5166925.545601255
1012	5167287.836722769
1272	5167633.63619125
854	5167687.41252303
240	5168097.629232583
28	5168543.1139632035
1081	5168920.00618898
440	5169150.283052641
895	5169419.355884712
705	5169489.736137337
1172	5169610.950283972
1232	5169641.821950669
787	5170139.527168391
762	5170288.822251545
427	5170461.453393549
347	5170503.80041817
832	5170858.78382974
429	5171058.525782954
830	5171082.357127394
1242	5172144.145761088
183	5172217.79090749
837	5172221.067714976
1176	5172602.878831901
788	5172749.529283065
1154	5173110.03019219
135	5173771.0162496995
346	5173939.712231399
458	5174161.468103162
596	5174424.957923513
742	5174559.509730887
1184	5175102.36805536
272	5175362.707426678
723	5175518.885255256
641	5175623.675299195
1192	5175644.357323017
717	5178828.866659381
307	5178944.656057518
976	5179813.084907063
677	5180193.764026318
206	5180200.631353527
18	5180436.925782109
469	5180767.8541800445
464	5180843.011764778
189	5180961.164734218
216	5181275.041052932
120	5181288.089588236
973	5181551.8428802155
558	5182843.469352542
578	5183147.563347754
1083	5183231.7105739275
105	5183315.806805391
1211	5183368.036278467
1090	5183433.198362092
1135	5185545.8299347
215	5185814.723612624
918	5186126.8321851995
339	5186383.219281781
597	5186861.855860829
1210	5186997.200991534
246	5188044.4932314465
676	5188141.615601839
231	5188216.34414004
1117	5188261.383438214
111	5188287.913236921
858	5188304.959164535
110	5188689.902518834
195	5189372.851543214
1186	5189524.144823496
1279	5189960.8142048875
964	5190104.516656116
1065	5190920.163767779
132	5191136.04064541
1001	5191200.793495173
524	5192419.939489177
647	5192670.58170521
106	5192792.137293547
1208	5193600.44874263
122	5194599.271804838
356	5194638.755538486
582	5194904.866824246
262	5195493.107088917
993	5195703.705815726
465	5196024.414787087
950	5196070.199897905
808	5196573.951448603
877	5198799.872547139
241	5199431.106753059
899	5199491.383244641
965	5199652.270735581
287	5200242.675569544
312	5201175.874504783
898	5201595.317369141
1227	5202215.773122897
374	5202349.71906299
495	5203066.33275509
771	5203785.085916237
521	5205061.89362633
453	5205183.652639437
1155	5205560.883708981
908	5205586.466480457
684	5206185.849218384
500	5206356.960128699
916	5207759.173183766
90	5208903.437474442
640	5208906.221103688
270	5208956.161756965
795	5209406.254931249
1178	5209451.142414587
765	5210084.614603992
286	5210287.115948725
928	5211531.838380606
863	5212119.031574842
319	5212592.679159392
533	5213005.430097583
5	5213024.115253412
1253	5214136.697259972
351	5214206.969845551
1085	5214780.130183163
308	5215215.599506733
138	5215523.133344889
1126	5215910.250890726
186	5216212.526465958
37	5216879.408198083
865	5218484.02052213
685	5219499.754249858
1166	5219621.565107311
1247	5219852.326934683
692	5221215.498943385
772	5221536.327532294
14	5221805.453570794
332	5222139.182341414
20	5223260.228320795
444	5223277.546786931
797	5224499.14764495
911	5225330.964143308
635	5225667.482951666
650	5225742.380115972
79	5226332.256522995
57	5226484.539772049
649	5228239.389385922
170	5229090.517759434
391	5229285.904109365
958	5229438.942862995
325	5229529.1815590635
294	5230518.089080665
109	5230552.039244992
146	5231444.771765643
846	5232628.522463805
418	5233070.766679055
700	5233108.372330608
150	5233285.114448479
35	5233384.326940183
1243	5233653.1631450085
1042	5233675.784512181
335	5234792.970909536
509	5234918.053052626
1261	5236677.021600906
1248	5237334.97574264
78	5237446.208304758
1223	5238577.08596583
378	5241171.400582765
1017	5241544.114654953
1103	5241735.166445968
1237	5242342.608867102
613	5242476.142242111
873	5242955.303934036
1207	5243019.719365344
577	5243573.928511526
800	5244804.079198087
222	5245007.224847795
322	5245556.188508301
364	5246303.252258353
198	5246542.50052719
372	5247811.22665034
213	5247819.7893806975
313	5247894.265231831
658	5248527.640422962
117	5249482.761822224
303	5249685.223303018
626	5249789.871922478
39	5250023.3078355165
642	5250047.7968211
1131	5251101.413726416
867	5251221.556613038
1030	5251536.157397729
426	5251869.355461881
1123	5252463.441549482
44	5252533.485718023
1137	5254115.58684515
1276	5254194.573762569
735	5254245.474558346
292	5254407.047654282
512	5254537.882821337
951	5254936.103405304
1177	5255342.619471109
282	5255455.324630148
894	5255472.512480434
731	5255598.753408062
1115	5255867.420938184
1199	5255888.654680697
1092	5256975.617330426
93	5258091.85176035
593	5262261.874301528
1240	5263874.354636738
924	5264090.037247328
269	5264486.609595018
638	5265393.897467566
759	5266225.052159024
687	5266668.705398254
1168	5266967.076096905
526	5266975.055615962
743	5267489.537729787
1245	5267600.963856614
829	5269414.792893819
176	5270542.095637847
704	5271593.091518877
932	5272305.295068674
713	5272770.307760534
1119	5274129.397753095
238	5274258.716344553
710	5274473.469249919
382	5274714.073182614
1239	5275564.5498997625
12	5276394.570056948
368	5276657.4242243245
851	5276777.176209033
268	5277010.865022999
907	5277124.843581922
789	5278008.549461491
758	5278673.864011715
225	5279973.3546011625
141	5280566.250746951
1185	5282061.776461339
1266	5282090.792119365
419	5282728.52782139
477	5283415.636826716
251	5284851.196923307
975	5286568.465131563
922	5286731.411297727
94	5287370.986662801
555	5288249.938351634
204	5289858.3212937
917	5289907.383084021
678	5291214.157122843
1264	5291397.408608855
929	5291928.432733023
315	5292469.017415947
1025	5293213.4603992645
1019	5293473.591777079
239	5295121.594000113
296	5295508.140885973
782	5296671.256434329
451	5297658.766540345
1179	5298390.006097063
1086	5300144.285647742
550	5302444.785915827
157	5303744.094674732
957	5303991.632550374
1229	5304059.556471701
1032	5304072.103810186
48	5304435.425142892
212	5304811.823328799
494	5305747.853331366
389	5306198.43161176
1118	5307940.23259651
485	5308077.269865973
679	5310211.12486669
380	5312155.17672605
522	5312365.824330107
1113	5313548.533093323
764	5314238.191424986
653	5314956.023028911
580	5315948.391556871
683	5316796.683395249
487	5317751.8248594
253	5321922.1961565465
181	5326424.221588707
664	5329168.411104912
289	5329723.2386610545
959	5330689.9178280635
1116	5333379.679180597
92	5333859.296737442
1214	5334300.791084023
22	5334632.7216224605
45	5337272.164795212
552	5337987.776237764
40	5340142.943585875
219	5340339.756995246
866	5342718.327674516
317	5343661.927463505
1187	5344000.02267276
815	5346164.960547147
1180	5346244.646576172
730	5347601.978491907
610	5347741.833784943
80	5348171.659556321
611	5349461.322370459
766	5350082.343732475
478	5354106.522583214
503	5354368.230182772
1129	5356845.119898058
340	5357073.475656309
501	5359315.594598443
367	5360062.976613353
261	5361210.592721006
856	5361445.156901667
1059	5367234.62854911
61	5367598.809129274
1091	5368456.435351993
734	5369151.094709171
0	5370516.2567847725
417	5371266.739933514
875	5373868.499854472
1225	5374984.411695224
982	5375111.829963989
506	5375797.281081455
543	5377718.242105777
814	5378609.689619975
11	5380893.68029858
1273	5382958.583420689
706	5386104.515068576
326	5388590.352377851
43	5388891.810016522
341	5389032.361705497
817	5389265.448038741
623	5389531.918574696
536	5394884.913558813
1213	5396525.972383897
659	5398723.710412469
753	5401877.730094928
191	5403543.611255505
1072	5404969.836275979
675	5405195.604360997
259	5406350.532608241
1255	5411623.966587275
1056	5413598.13873287
923	5418201.776948123
820	5418302.275364404
1170	5418595.278315728
36	5426671.542560364
936	5429373.883004929
737	5432066.920730927
576	5432761.396508499
778	5435526.463354052
288	5436590.169035622
1194	5438393.0972889075
1175	5439439.506722815
136	5444360.804843506
473	5445182.982881309
376	5448964.13305092
1109	5449978.979735722
979	5451635.828701672
1252	5465368.824082465
68	5467638.10605406
499	5468246.4119223645
847	5479923.753746869
349	5483371.529935598
896	5485783.95987291
746	5488844.205631022
165	5493960.426894311
226	5501509.263404391
674	5504207.636888529
1148	5537821.403606673
1218	5540172.415187984
726	5579537.0136484075
655	5590815.096849499
636	5631808.395307867
348	5713618.03025791
